00001_00047_00016.ppm;47;48;5;6;42;43;1
00001_00047_00017.ppm;47;48;5;6;42;43;1
00001_00047_00018.ppm;53;53;6;6;48;48;1
00001_00047_00019.ppm;52;53;5;6;47;48;1
00001_00047_00020.ppm;56;55;6;5;51;50;1
00001_00047_00021.ppm;58;59;5;6;53;54;1
00001_00047_00022.ppm;61;61;6;6;56;56;1
00001_00047_00023.ppm;61;60;6;5;56;55;1
00001_00047_00024.ppm;72;71;7;6;66;65;1
00001_00047_00025.ppm;75;75;6;6;69;69;1
00001_00048_00015.ppm;44;44;6;6;39;39;1
00001_00048_00016.ppm;46;46;6;6;41;41;1
00001_00048_00017.ppm;45;46;5;6;40;41;1
00001_00048_00018.ppm;47;48;5;6;42;43;1
00001_00048_00019.ppm;50;50;6;6;45;45;1
00001_00048_00020.ppm;52;53;5;6;47;48;1
00001_00048_00021.ppm;54;54;6;6;49;49;1
00001_00048_00022.ppm;58;57;6;5;53;52;1
00001_00048_00023.ppm;63;64;5;6;58;59;1
00001_00048_00024.ppm;69;68;7;6;63;62;1
00001_00048_00025.ppm;76;76;7;7;70;70;1
00001_00049_00015.ppm;43;43;6;6;38;38;1
00001_00049_00016.ppm;44;44;5;5;39;39;1
00001_00049_00017.ppm;49;50;5;6;44;45;1
00001_00049_00018.ppm;49;50;5;6;44;45;1
00001_00049_00019.ppm;52;52;6;6;47;47;1
00001_00049_00020.ppm;51;51;5;5;46;46;1
00001_00049_00021.ppm;54;55;5;6;49;50;1
00001_00049_00022.ppm;59;59;6;6;54;54;1
00001_00049_00023.ppm;61;62;5;6;56;57;1
00001_00049_00024.ppm;67;68;6;7;61;62;1
00001_00049_00025.ppm;70;70;6;6;64;64;1
00001_00050_00015.ppm;47;46;6;6;42;41;1
00001_00050_00016.ppm;49;48;6;6;44;43;1
00001_00050_00017.ppm;49;48;5;6;43;43;1
00001_00050_00018.ppm;51;50;6;6;46;45;1
00001_00050_00019.ppm;51;51;5;5;46;45;1
00001_00050_00020.ppm;54;52;6;5;49;47;1
00001_00050_00021.ppm;56;56;6;6;51;50;1
00001_00050_00022.ppm;57;56;5;5;52;51;1
00001_00050_00023.ppm;59;58;6;6;54;53;1
00001_00050_00024.ppm;60;58;6;5;55;53;1
00001_00050_00025.ppm;62;60;6;5;57;55;1
00001_00051_00015.ppm;43;45;5;5;38;40;1
00001_00051_00016.ppm;45;46;5;5;40;41;1
00001_00051_00017.ppm;48;48;5;5;43;43;1
00001_00051_00018.ppm;48;51;5;6;43;46;1
00001_00051_00019.ppm;51;53;5;6;45;48;1
00001_00051_00020.ppm;52;55;5;6;47;50;1
00001_00051_00021.ppm;55;56;6;5;49;51;1
00001_00051_00022.ppm;60;60;6;6;54;55;1
00001_00051_00023.ppm;61;63;5;6;55;58;1
00001_00051_00024.ppm;64;67;6;6;59;61;1
00001_00051_00025.ppm;71;72;6;7;65;66;1
00001_00052_00015.ppm;41;42;6;6;36;37;1
00001_00052_00016.ppm;41;43;6;6;36;38;1
00001_00052_00017.ppm;45;46;6;6;39;41;1
00001_00052_00018.ppm;47;50;5;6;41;44;1
00001_00052_00019.ppm;50;52;5;6;45;47;1
00001_00052_00020.ppm;52;54;5;6;46;49;1
00001_00052_00021.ppm;55;54;6;5;50;49;1
00001_00052_00022.ppm;57;59;5;5;52;54;1
00001_00052_00023.ppm;63;64;6;6;58;59;1
00001_00052_00024.ppm;70;69;7;6;64;63;1
00001_00052_00025.ppm;76;76;6;6;69;70;1
00001_00053_00015.ppm;65;71;6;6;60;65;1
00001_00053_00016.ppm;67;73;6;6;61;67;1
00001_00053_00017.ppm;71;76;7;7;65;70;1
00001_00053_00018.ppm;70;76;6;7;64;70;1
00001_00053_00019.ppm;73;81;6;7;67;74;1
00001_00053_00020.ppm;74;84;6;8;68;77;1
00001_00053_00021.ppm;80;85;8;7;73;78;1
00001_00053_00022.ppm;81;88;8;8;74;81;1
00001_00053_00023.ppm;81;93;7;8;74;85;1
00001_00053_00024.ppm;83;97;7;9;76;89;1
00001_00053_00025.ppm;85;101;7;9;78;93;1
00001_00054_00015.ppm;50;50;5;6;45;45;1
00001_00054_00016.ppm;53;52;6;6;48;47;1
00001_00054_00017.ppm;54;54;5;6;49;49;1
00001_00054_00018.ppm;57;56;6;6;52;51;1
00001_00054_00019.ppm;60;57;6;5;55;52;1
00001_00054_00020.ppm;62;61;5;6;57;56;1
00001_00054_00021.ppm;63;61;5;5;58;56;1
00001_00054_00022.ppm;68;65;7;6;62;60;1
00001_00054_00023.ppm;71;70;6;6;65;64;1
00001_00054_00024.ppm;75;74;6;6;69;67;1
00001_00054_00025.ppm;82;81;8;8;75;73;1
00001_00055_00015.ppm;62;72;5;6;57;66;1
00001_00055_00016.ppm;67;76;6;7;61;70;1
00001_00055_00017.ppm;68;76;6;7;62;70;1
00001_00055_00018.ppm;70;76;7;7;64;70;1
00001_00055_00019.ppm;70;80;6;8;64;73;1
00001_00055_00020.ppm;72;82;6;7;66;75;1
00001_00055_00021.ppm;75;86;7;8;69;79;1
00001_00055_00022.ppm;75;86;6;8;69;79;1
00001_00055_00023.ppm;79;88;7;8;72;81;1
00001_00055_00024.ppm;81;91;8;8;74;83;1
00001_00055_00025.ppm;82;95;7;8;75;87;1
00001_00056_00015.ppm;51;52;6;5;46;47;1
00001_00056_00016.ppm;53;55;5;6;48;50;1
00001_00056_00017.ppm;55;57;5;6;50;52;1
00001_00056_00018.ppm;58;58;6;5;53;53;1
00001_00056_00019.ppm;59;61;6;6;54;55;1
00001_00056_00020.ppm;60;62;5;5;55;57;1
00001_00056_00021.ppm;63;67;5;6;58;61;1
00001_00056_00022.ppm;69;72;6;7;63;66;1
00001_00056_00023.ppm;72;75;6;7;66;69;1
00001_00056_00024.ppm;76;81;6;8;70;74;1
00001_00056_00025.ppm;83;84;8;7;76;77;1
00001_00057_00015.ppm;40;39;6;5;35;34;1
00001_00057_00016.ppm;40;41;5;6;35;36;1
00001_00057_00017.ppm;42;42;6;6;37;37;1
00001_00057_00018.ppm;43;42;5;5;37;37;1
00001_00057_00019.ppm;44;45;5;6;38;40;1
00001_00057_00020.ppm;45;46;5;6;39;41;1
00001_00057_00021.ppm;46;46;5;5;41;41;1
00001_00057_00022.ppm;48;49;5;6;43;44;1
00001_00057_00023.ppm;51;50;6;5;46;45;1
00001_00057_00024.ppm;52;53;5;6;47;48;1
00001_00057_00025.ppm;57;57;6;6;52;52;1
00001_00058_00015.ppm;49;46;5;6;43;41;1
00001_00058_00016.ppm;50;48;6;6;45;42;1
00001_00058_00017.ppm;52;50;6;6;47;45;1
00001_00058_00018.ppm;56;52;6;5;51;47;1
00001_00058_00019.ppm;58;56;6;6;53;51;1
00001_00058_00020.ppm;61;58;6;6;56;53;1
00001_00058_00021.ppm;64;62;5;6;59;57;1
00001_00058_00022.ppm;71;63;7;5;65;58;1
00001_00058_00023.ppm;74;71;6;7;67;64;1
00001_00058_00024.ppm;82;74;8;6;74;68;1
00001_00058_00025.ppm;86;82;8;8;79;75;1
00001_00059_00015.ppm;50;50;6;6;45;45;1
00001_00059_00016.ppm;52;50;6;6;47;45;1
00001_00059_00017.ppm;53;54;6;6;48;49;1
00001_00059_00018.ppm;54;54;5;5;49;49;1
00001_00059_00019.ppm;57;58;5;5;51;52;1
00001_00059_00020.ppm;60;60;5;5;54;55;1
00001_00059_00021.ppm;63;62;6;5;58;57;1
00001_00059_00022.ppm;69;68;7;6;63;62;1
00001_00059_00023.ppm;71;72;6;7;65;66;1
00001_00059_00024.ppm;76;80;6;8;70;73;1
00001_00059_00025.ppm;82;86;7;8;75;79;1
00001_00060_00015.ppm;46;47;5;5;41;42;1
00001_00060_00016.ppm;48;48;6;5;43;43;1
00001_00060_00017.ppm;49;50;6;5;44;44;1
00001_00060_00018.ppm;49;50;5;5;44;45;1
00001_00060_00019.ppm;52;52;6;6;46;47;1
00001_00060_00020.ppm;53;54;5;5;48;49;1
00001_00060_00021.ppm;56;57;6;5;51;51;1
00001_00060_00022.ppm;58;59;6;6;53;54;1
00001_00060_00023.ppm;61;61;6;6;55;56;1
00001_00060_00024.ppm;63;65;5;6;58;60;1
00001_00060_00025.ppm;69;71;7;7;63;65;1
00001_00061_00015.ppm;41;42;5;5;36;37;1
00001_00061_00016.ppm;41;44;5;6;36;39;1
00001_00061_00017.ppm;41;45;5;6;36;40;1
00001_00061_00018.ppm;44;47;6;6;39;42;1
00001_00061_00019.ppm;46;48;6;6;41;43;1
00001_00061_00020.ppm;47;48;6;5;42;43;1
00001_00061_00021.ppm;48;49;6;5;43;44;1
00001_00061_00022.ppm;50;52;6;6;45;47;1
00001_00061_00023.ppm;52;54;6;6;47;49;1
00001_00061_00024.ppm;52;55;5;6;47;50;1
00001_00061_00025.ppm;54;54;6;5;49;49;1
00001_00062_00015.ppm;41;41;6;6;36;36;1
00001_00062_00016.ppm;43;41;6;5;37;36;1
00001_00062_00017.ppm;43;42;6;5;38;37;1
00001_00062_00018.ppm;43;44;5;6;38;39;1
00001_00062_00019.ppm;45;45;5;5;40;40;1
00001_00062_00020.ppm;46;47;5;6;41;42;1
00001_00062_00021.ppm;47;48;5;6;41;42;1
00001_00062_00022.ppm;49;49;6;6;44;44;1
00001_00062_00023.ppm;51;50;6;6;45;45;1
00001_00062_00024.ppm;51;52;5;6;46;47;1
00001_00062_00025.ppm;52;52;5;5;47;47;1
00001_00063_00015.ppm;39;39;5;5;33;34;1
00001_00063_00016.ppm;39;40;5;5;34;34;1
00001_00063_00017.ppm;42;42;6;6;36;36;1
00001_00063_00018.ppm;45;43;6;5;39;38;1
00001_00063_00019.ppm;46;47;5;6;41;42;1
00001_00063_00020.ppm;50;49;6;5;45;44;1
00001_00063_00021.ppm;52;52;5;5;47;47;1
00001_00063_00022.ppm;57;56;6;5;52;51;1
00001_00063_00023.ppm;61;61;5;6;56;56;1
00001_00063_00024.ppm;68;64;7;5;62;59;1
00001_00063_00025.ppm;72;71;6;6;66;65;1
00001_00064_00015.ppm;39;38;6;5;34;33;1
00001_00064_00016.ppm;39;39;5;5;33;33;1
00001_00064_00017.ppm;41;41;5;5;36;36;1
00001_00064_00018.ppm;43;43;5;5;38;38;1
00001_00064_00019.ppm;49;48;6;5;43;43;1
00001_00064_00020.ppm;51;50;6;5;45;45;1
00001_00064_00021.ppm;54;54;6;5;49;48;1
00001_00064_00022.ppm;59;59;6;6;53;54;1
00001_00064_00023.ppm;62;63;6;6;57;58;1
00001_00064_00024.ppm;64;67;5;6;59;61;1
00001_00064_00025.ppm;72;73;7;7;66;67;1
00001_00065_00015.ppm;41;42;6;6;35;37;1
00001_00065_00016.ppm;41;43;5;5;36;37;1
00001_00065_00017.ppm;43;46;5;6;38;41;1
00001_00065_00018.ppm;46;49;5;5;40;43;1
00001_00065_00019.ppm;48;51;5;6;43;46;1
00001_00065_00020.ppm;53;54;6;5;47;49;1
00001_00065_00021.ppm;54;57;5;5;49;51;1
00001_00065_00022.ppm;59;59;5;5;53;54;1
00001_00065_00023.ppm;64;65;6;6;59;60;1
00001_00065_00024.ppm;72;73;7;7;66;67;1
00001_00065_00025.ppm;79;80;7;7;72;73;1
00001_00066_00015.ppm;51;52;5;6;45;46;1
00001_00066_00016.ppm;55;53;6;5;49;48;1
00001_00066_00017.ppm;57;55;5;5;51;50;1
00001_00066_00018.ppm;60;58;6;5;54;52;1
00001_00066_00019.ppm;63;61;6;5;57;55;1
00001_00066_00020.ppm;64;64;5;5;59;58;1
00001_00066_00021.ppm;71;69;7;6;64;62;1
00001_00066_00022.ppm;75;74;7;7;69;68;1
00001_00066_00023.ppm;81;81;7;8;73;73;1
00001_00066_00024.ppm;87;86;7;8;79;79;1
00001_00066_00025.ppm;93;92;9;9;85;84;1
00001_00067_00015.ppm;45;46;5;5;40;40;1
00001_00067_00016.ppm;46;47;5;5;41;41;1
00001_00067_00017.ppm;48;49;5;6;43;44;1
00001_00067_00018.ppm;50;51;5;6;45;46;1
00001_00067_00019.ppm;53;54;5;6;48;49;1
00001_00067_00020.ppm;56;55;6;5;51;50;1
00001_00067_00021.ppm;58;59;5;6;53;54;1
00001_00067_00022.ppm;60;61;5;6;55;56;1
00001_00067_00023.ppm;64;64;5;5;59;59;1
00001_00067_00024.ppm;70;70;7;7;63;63;1
00001_00067_00025.ppm;73;74;6;7;67;68;1
00001_00068_00015.ppm;37;38;5;6;32;33;1
00001_00068_00016.ppm;40;41;5;6;35;36;1
00001_00068_00017.ppm;41;43;5;6;36;38;1
00001_00068_00018.ppm;43;44;5;5;38;39;1
00001_00068_00019.ppm;46;47;5;6;40;42;1
00001_00068_00020.ppm;50;51;5;6;44;46;1
00001_00068_00021.ppm;53;53;5;5;48;48;1
00001_00068_00022.ppm;57;58;5;6;51;52;1
00001_00068_00023.ppm;62;63;6;6;57;57;1
00001_00068_00024.ppm;70;70;7;7;64;64;1
00001_00068_00025.ppm;76;76;7;7;70;70;1
00001_00069_00015.ppm;43;43;5;5;38;38;1
00001_00069_00016.ppm;44;44;5;5;39;39;1
00001_00069_00017.ppm;48;48;6;6;43;43;1
00001_00069_00018.ppm;50;49;6;5;45;44;1
00001_00069_00019.ppm;50;51;5;6;45;46;1
00001_00069_00020.ppm;54;55;5;6;49;50;1
00001_00069_00021.ppm;58;57;6;5;53;52;1
00001_00069_00022.ppm;61;61;6;6;56;56;1
00001_00069_00023.ppm;64;63;6;5;59;58;1
00001_00069_00024.ppm;71;71;6;6;65;65;1
00001_00069_00025.ppm;79;79;7;7;72;72;1
00001_00070_00015.ppm;72;76;7;6;66;70;1
00001_00070_00016.ppm;71;77;6;7;65;71;1
00001_00070_00017.ppm;79;80;7;7;72;73;1
00001_00070_00018.ppm;79;80;7;7;72;73;1
00001_00070_00019.ppm;84;84;8;7;77;77;1
00001_00070_00020.ppm;88;89;8;8;81;82;1
00001_00070_00021.ppm;97;97;8;9;89;89;1
00001_00070_00022.ppm;100;98;9;8;92;90;1
00001_00070_00023.ppm;103;100;9;8;94;92;1
00001_00070_00024.ppm;111;111;9;10;102;102;1
00001_00070_00025.ppm;112;110;10;9;103;101;1
00001_00071_00015.ppm;51;51;5;5;46;46;1
00001_00071_00016.ppm;53;53;6;6;48;48;1
00001_00071_00017.ppm;52;52;5;5;47;47;1
00001_00071_00018.ppm;52;52;5;5;47;47;1
00001_00071_00019.ppm;55;54;6;5;50;49;1
00001_00071_00020.ppm;60;60;6;6;55;55;1
00001_00071_00021.ppm;60;59;6;5;55;54;1
00001_00071_00022.ppm;63;64;5;6;58;59;1
00001_00071_00023.ppm;69;68;7;6;63;62;1
00001_00071_00024.ppm;76;75;7;6;70;69;1
00001_00071_00025.ppm;76;75;7;6;70;69;1
00001_00072_00015.ppm;62;63;5;6;57;58;1
00001_00072_00016.ppm;69;69;7;7;63;63;1
00001_00072_00017.ppm;70;70;6;6;64;64;1
00001_00072_00018.ppm;72;73;6;7;66;67;1
00001_00072_00019.ppm;74;74;7;7;68;68;1
00001_00072_00020.ppm;74;73;7;6;68;67;1
00001_00072_00021.ppm;73;74;6;7;67;68;1
00001_00072_00022.ppm;75;75;6;6;69;69;1
00001_00072_00023.ppm;80;81;7;8;73;74;1
00001_00072_00024.ppm;80;80;7;7;73;73;1
00001_00072_00025.ppm;85;84;8;7;78;77;1
00001_00073_00015.ppm;54;54;6;5;49;48;1
00001_00073_00016.ppm;56;56;6;6;51;51;1
00001_00073_00017.ppm;57;58;6;6;52;52;1
00001_00073_00018.ppm;58;58;5;5;52;52;1
00001_00073_00019.ppm;59;59;5;5;54;54;1
00001_00073_00020.ppm;60;62;5;6;55;57;1
00001_00073_00021.ppm;62;64;5;6;57;59;1
00001_00073_00022.ppm;64;67;5;6;59;61;1
00001_00073_00023.ppm;70;71;7;6;63;65;1
00001_00073_00024.ppm;72;75;7;7;66;69;1
00001_00073_00025.ppm;74;77;7;7;68;71;1
00011_00000_00015.ppm;42;39;6;5;37;34;11
00011_00000_00016.ppm;45;39;5;5;40;34;11
00011_00000_00017.ppm;50;44;6;6;45;39;11
00011_00000_00018.ppm;49;44;5;6;44;39;11
00011_00000_00019.ppm;51;45;5;5;46;40;11
00011_00000_00020.ppm;51;48;5;6;46;43;11
00011_00000_00021.ppm;57;53;6;5;52;48;11
00011_00000_00022.ppm;59;59;6;5;54;54;11
00011_00000_00023.ppm;63;60;5;6;58;55;11
00011_00000_00024.ppm;72;67;7;6;66;61;11
00011_00000_00025.ppm;82;77;7;7;75;71;11
00011_00001_00015.ppm;77;73;7;6;71;67;11
00011_00001_00016.ppm;80;75;8;7;73;69;11
00011_00001_00017.ppm;82;80;7;8;74;73;11
00011_00001_00018.ppm;83;82;7;8;76;75;11
00011_00001_00019.ppm;88;83;7;7;80;76;11
00011_00001_00020.ppm;92;85;8;7;84;78;11
00011_00001_00021.ppm;97;91;9;8;89;83;11
00011_00001_00022.ppm;98;93;8;8;90;85;11
00011_00001_00023.ppm;105;97;10;9;96;89;11
00011_00001_00024.ppm;108;100;9;8;99;92;11
00011_00001_00025.ppm;111;106;10;10;102;96;11
00011_00002_00015.ppm;109;100;9;9;100;91;11
00011_00002_00016.ppm;112;103;9;9;103;94;11
00011_00002_00017.ppm;117;105;10;9;106;96;11
00011_00002_00018.ppm;123;110;11;9;113;101;11
00011_00002_00019.ppm;129;117;12;11;118;107;11
00011_00002_00020.ppm;131;120;11;11;120;109;11
00011_00002_00021.ppm;141;126;13;11;129;115;11
00011_00002_00022.ppm;145;130;13;11;133;119;11
00011_00002_00023.ppm;147;134;12;12;135;123;11
00011_00002_00024.ppm;158;142;14;12;145;130;11
00011_00002_00025.ppm;166;146;15;12;152;134;11
00011_00003_00015.ppm;52;47;5;5;47;42;11
00011_00003_00016.ppm;54;50;5;5;49;45;11
00011_00003_00017.ppm;58;54;6;6;52;48;11
00011_00003_00018.ppm;60;55;6;5;55;50;11
00011_00003_00019.ppm;63;58;5;5;58;53;11
00011_00003_00020.ppm;72;62;7;5;66;57;11
00011_00003_00021.ppm;76;70;7;7;70;64;11
00011_00003_00022.ppm;83;74;7;6;76;68;11
00011_00003_00023.ppm;87;81;7;8;80;73;11
00011_00003_00024.ppm;98;87;9;7;90;79;11
00011_00003_00025.ppm;109;96;10;8;100;88;11
00011_00004_00015.ppm;54;53;6;6;49;48;11
00011_00004_00016.ppm;56;56;5;6;51;51;11
00011_00004_00017.ppm;60;58;6;6;55;53;11
00011_00004_00018.ppm;64;61;6;5;59;56;11
00011_00004_00019.ppm;68;65;7;6;62;60;11
00011_00004_00020.ppm;73;70;7;7;66;63;11
00011_00004_00021.ppm;75;74;6;7;69;68;11
00011_00004_00022.ppm;83;80;8;7;76;73;11
00011_00004_00023.ppm;92;92;8;9;84;84;11
00011_00004_00024.ppm;99;98;8;8;91;90;11
00011_00004_00025.ppm;111;108;9;10;101;99;11
00011_00005_00015.ppm;64;57;5;5;59;52;11
00011_00005_00016.ppm;69;60;7;5;63;55;11
00011_00005_00017.ppm;72;64;7;6;65;58;11
00011_00005_00018.ppm;74;64;7;5;67;59;11
00011_00005_00019.ppm;74;67;7;6;68;61;11
00011_00005_00020.ppm;77;70;7;6;71;64;11
00011_00005_00021.ppm;85;75;7;7;78;69;11
00011_00005_00022.ppm;92;81;9;8;84;74;11
00011_00005_00023.ppm;95;84;9;8;87;76;11
00011_00005_00024.ppm;100;88;9;8;92;81;11
00011_00005_00025.ppm;108;96;9;8;98;87;11
00011_00006_00015.ppm;37;34;5;5;32;28;11
00011_00006_00016.ppm;40;35;6;6;34;30;11
00011_00006_00017.ppm;40;36;6;5;35;30;11
00011_00006_00018.ppm;41;37;6;5;36;32;11
00011_00006_00019.ppm;44;39;6;5;38;34;11
00011_00006_00020.ppm;45;41;6;5;40;36;11
00011_00006_00021.ppm;47;43;5;5;42;38;11
00011_00006_00022.ppm;51;46;6;6;46;41;11
00011_00006_00023.ppm;53;47;6;5;48;41;11
00011_00006_00024.ppm;57;51;6;6;51;45;11
00011_00006_00025.ppm;58;52;5;5;53;47;11
00011_00007_00015.ppm;59;55;5;6;54;50;11
00011_00007_00016.ppm;61;56;5;5;55;51;11
00011_00007_00017.ppm;63;57;6;5;57;51;11
00011_00007_00018.ppm;64;58;6;5;58;52;11
00011_00007_00019.ppm;67;60;6;6;61;55;11
00011_00007_00020.ppm;70;62;7;6;63;56;11
00011_00007_00021.ppm;71;62;6;5;64;57;11
00011_00007_00022.ppm;72;63;6;5;65;58;11
00011_00007_00023.ppm;73;69;6;7;67;63;11
00011_00007_00024.ppm;75;70;6;7;69;64;11
00011_00007_00025.ppm;80;70;7;6;72;64;11
00011_00008_00015.ppm;68;61;6;5;62;56;11
00011_00008_00016.ppm;70;62;7;5;64;57;11
00011_00008_00017.ppm;71;64;6;5;65;59;11
00011_00008_00018.ppm;75;69;7;6;69;63;11
00011_00008_00019.ppm;80;71;8;6;73;65;11
00011_00008_00020.ppm;82;75;7;7;75;69;11
00011_00008_00021.ppm;85;76;7;6;78;70;11
00011_00008_00022.ppm;89;81;8;8;82;74;11
00011_00008_00023.ppm;94;86;8;7;86;79;11
00011_00008_00024.ppm;101;92;9;8;93;84;11
00011_00008_00025.ppm;108;98;9;9;99;90;11
00011_00009_00015.ppm;59;55;6;6;54;50;11
00011_00009_00016.ppm;59;56;5;6;54;50;11
00011_00009_00017.ppm;61;56;6;5;56;50;11
00011_00009_00018.ppm;62;56;5;5;57;51;11
00011_00009_00019.ppm;67;58;6;5;61;53;11
00011_00009_00020.ppm;69;60;6;5;63;55;11
00011_00009_00021.ppm;71;62;6;5;65;57;11
00011_00009_00022.ppm;74;64;7;5;68;59;11
00011_00009_00023.ppm;80;70;7;7;72;64;11
00011_00009_00024.ppm;83;71;8;6;76;65;11
00011_00009_00025.ppm;85;75;7;6;78;69;11
00011_00010_00015.ppm;70;65;6;6;64;60;11
00011_00010_00016.ppm;70;63;6;5;64;58;11
00011_00010_00017.ppm;73;64;7;5;67;59;11
00011_00010_00018.ppm;75;69;7;6;69;63;11
00011_00010_00019.ppm;81;72;7;6;74;66;11
00011_00010_00020.ppm;84;75;8;7;77;69;11
00011_00010_00021.ppm;88;80;8;8;81;73;11
00011_00010_00022.ppm;92;80;9;7;84;73;11
00011_00010_00023.ppm;94;84;9;7;86;77;11
00011_00010_00024.ppm;95;85;8;7;87;78;11
00011_00010_00025.ppm;103;96;9;9;94;88;11
00011_00011_00015.ppm;60;55;5;5;55;50;11
00011_00011_00016.ppm;63;57;6;6;57;52;11
00011_00011_00017.ppm;64;59;6;6;59;54;11
00011_00011_00018.ppm;67;60;6;6;61;55;11
00011_00011_00019.ppm;69;62;6;6;63;56;11
00011_00011_00020.ppm;73;64;7;6;67;59;11
00011_00011_00021.ppm;75;69;7;7;69;62;11
00011_00011_00022.ppm;79;71;7;7;72;65;11
00011_00011_00023.ppm;83;74;7;6;76;68;11
00011_00011_00024.ppm;92;82;8;7;84;75;11
00011_00011_00025.ppm;98;86;9;7;90;79;11
00011_00012_00015.ppm;56;55;5;6;51;50;11
00011_00012_00016.ppm;60;57;5;5;54;52;11
00011_00012_00017.ppm;62;59;5;5;57;54;11
00011_00012_00018.ppm;68;62;6;5;61;57;11
00011_00012_00019.ppm;70;65;6;6;64;60;11
00011_00012_00020.ppm;76;72;7;7;70;66;11
00011_00012_00021.ppm;82;76;7;6;75;70;11
00011_00012_00022.ppm;89;83;8;7;82;76;11
00011_00012_00023.ppm;100;94;8;9;91;86;11
00011_00012_00024.ppm;110;99;10;8;100;91;11
00011_00012_00025.ppm;122;111;11;9;112;102;11
00011_00013_00015.ppm;57;54;6;5;52;49;11
00011_00013_00016.ppm;59;58;6;6;54;52;11
00011_00013_00017.ppm;61;60;6;6;56;54;11
00011_00013_00018.ppm;63;61;6;6;58;56;11
00011_00013_00019.ppm;69;63;7;5;62;58;11
00011_00013_00020.ppm;71;68;7;6;64;61;11
00011_00013_00021.ppm;72;70;6;6;66;64;11
00011_00013_00022.ppm;76;73;6;6;69;67;11
00011_00013_00023.ppm;83;77;8;6;75;70;11
00011_00013_00024.ppm;87;82;8;7;79;75;11
00011_00013_00025.ppm;92;86;8;7;84;79;11
00011_00014_00015.ppm;49;46;6;6;43;40;11
00011_00014_00016.ppm;50;45;6;5;44;40;11
00011_00014_00017.ppm;51;47;5;6;45;42;11
00011_00014_00018.ppm;53;51;5;6;48;45;11
00011_00014_00019.ppm;55;52;5;5;50;46;11
00011_00014_00020.ppm;59;54;5;6;54;49;11
00011_00014_00021.ppm;62;57;5;6;57;52;11
00011_00014_00022.ppm;69;61;6;5;62;56;11
00011_00014_00023.ppm;74;69;7;7;68;63;11
00011_00014_00024.ppm;81;73;8;7;73;67;11
00011_00014_00025.ppm;88;76;8;6;81;70;11
00011_00015_00015.ppm;38;38;6;6;32;32;11
00011_00015_00016.ppm;38;39;5;6;32;33;11
00011_00015_00017.ppm;39;39;5;6;33;34;11
00011_00015_00018.ppm;40;40;5;5;35;35;11
00011_00015_00019.ppm;43;42;5;5;37;37;11
00011_00015_00020.ppm;46;45;6;6;40;40;11
00011_00015_00021.ppm;46;46;5;6;41;41;11
00011_00015_00022.ppm;51;48;6;5;45;42;11
00011_00015_00023.ppm;54;51;5;6;48;46;11
00011_00015_00024.ppm;58;54;5;6;52;49;11
00011_00015_00025.ppm;60;57;5;6;55;51;11
00011_00016_00015.ppm;60;58;6;6;55;53;11
00011_00016_00016.ppm;62;60;6;6;57;55;11
00011_00016_00017.ppm;67;61;6;6;61;56;11
00011_00016_00018.ppm;70;62;7;5;64;56;11
00011_00016_00019.ppm;72;62;6;6;66;57;11
00011_00016_00020.ppm;72;65;6;6;66;60;11
00011_00016_00021.ppm;76;72;6;7;70;66;11
00011_00016_00022.ppm;86;81;7;8;78;73;11
00011_00016_00023.ppm;93;83;9;8;84;76;11
00011_00016_00024.ppm;97;87;8;8;88;80;11
00011_00016_00025.ppm;105;96;10;8;96;87;11
00011_00017_00015.ppm;41;39;5;6;36;34;11
00011_00017_00016.ppm;43;42;5;6;38;36;11
00011_00017_00017.ppm;45;43;5;5;40;38;11
00011_00017_00018.ppm;48;45;6;5;43;40;11
00011_00017_00019.ppm;52;46;6;5;47;41;11
00011_00017_00020.ppm;54;51;5;6;49;46;11
00011_00017_00021.ppm;58;54;6;5;53;48;11
00011_00017_00022.ppm;63;58;6;6;58;53;11
00011_00017_00023.ppm;71;64;7;6;65;59;11
00011_00017_00024.ppm;76;71;7;7;70;65;11
00011_00017_00025.ppm;83;75;8;7;76;69;11
00011_00018_00015.ppm;63;56;6;5;58;51;11
00011_00018_00016.ppm;63;59;6;5;58;54;11
00011_00018_00017.ppm;64;61;5;6;59;56;11
00011_00018_00018.ppm;69;61;6;6;63;56;11
00011_00018_00019.ppm;76;68;7;7;70;62;11
00011_00018_00020.ppm;76;69;6;7;70;63;11
00011_00018_00021.ppm;86;75;8;7;79;69;11
00011_00018_00022.ppm;83;74;7;7;76;68;11
00011_00018_00023.ppm;88;76;7;6;81;70;11
00011_00018_00024.ppm;97;85;9;8;89;78;11
00011_00018_00025.ppm;98;85;8;7;90;78;11
00011_00019_00015.ppm;38;35;5;6;33;30;11
00011_00019_00016.ppm;38;35;5;6;33;30;11
00011_00019_00017.ppm;38;35;5;5;33;30;11
00011_00019_00018.ppm;39;35;5;6;34;30;11
00011_00019_00019.ppm;42;38;5;6;37;33;11
00011_00019_00020.ppm;42;40;5;6;37;35;11
00011_00019_00021.ppm;44;41;5;6;39;36;11
00011_00019_00022.ppm;47;43;6;6;42;38;11
00011_00019_00023.ppm;49;44;6;5;44;39;11
00011_00019_00024.ppm;51;47;5;5;46;42;11
00011_00019_00025.ppm;53;48;6;5;48;43;11
00011_00020_00015.ppm;52;47;6;5;47;42;11
00011_00020_00016.ppm;53;51;5;6;48;45;11
